lastUpdatedAt,actualLandingTime,aircraftType,baggageClaim,codeshares,estimatedLandingTime,expectedTimeOnBelt,flightDirection,flightName,flightNumber,id,isOperationalFlight,mainFlight,prefixIATA,prefixICAO,airlineCode,publicFlightState,route,scheduleDateTime,scheduleDate,scheduleTime,serviceType,terminal,schemaVersion,actualOffBlockTime,aircraftRegistration,checkinAllocations,expectedSecurityFilter,gate,pier,publicEstimatedOffBlockTime,expectedTimeBoarding,expectedTimeGateClosing,expectedTimeGateOpen,transferPositions
2025-07-30T00:22:02.484+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['AM6425', 'DL9408', 'KQ1873', 'SK6674']}",,,D,KQ1873,1873,142887665777729783,True,KL1831,KQ,KQA,208.0,{'flightStates': ['SCH']},"{'destinations': ['STR'], 'eu': 'S', 'visa': False}",2025-07-30T12:25:00.000+02:00,2025-07-30,12:25:00,J,1.0,4,,DAPRI,"{'checkinAllocations': [{'endTime': '2025-07-30T11:45:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:25:00.000+02:00'}]}",VF1,B22,B,,2025-07-30T12:00:00.000+02:00,2025-07-30T12:10:00.000+02:00,2025-07-30T11:55:00.000+02:00,
2025-07-30T00:21:58.664+02:00,,"{'iataMain': 'EMJ', 'iataSub': '295'}",,"{'codeshares': ['AM6397', 'CZ7673', 'DL9561', 'GA9250', 'MF9333', 'UX3753']}",,,D,MF9333,9333,142887666014670531,True,KL1777,MF,CXA,1551.0,{'flightStates': ['SCH']},"{'destinations': ['BER'], 'eu': 'S', 'visa': False}",2025-07-30T12:25:00.000+02:00,2025-07-30,12:25:00,J,1.0,4,,PHNXP,"{'checkinAllocations': [{'endTime': '2025-07-30T11:45:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:25:00.000+02:00'}]}",VF1,B4,B,,2025-07-30T12:00:00.000+02:00,2025-07-30T12:10:00.000+02:00,2025-07-30T11:55:00.000+02:00,
2025-07-30T00:22:02.484+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['AM6425', 'DL9408', 'KQ1873', 'SK6674']}",,,D,SK6674,6674,142887666865244219,True,KL1831,SK,SAS,150.0,{'flightStates': ['SCH']},"{'destinations': ['STR'], 'eu': 'S', 'visa': False}",2025-07-30T12:25:00.000+02:00,2025-07-30,12:25:00,J,1.0,4,,DAPRI,"{'checkinAllocations': [{'endTime': '2025-07-30T11:45:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:25:00.000+02:00'}]}",VF1,B22,B,,2025-07-30T12:00:00.000+02:00,2025-07-30T12:10:00.000+02:00,2025-07-30T11:55:00.000+02:00,
2025-07-30T00:21:58.664+02:00,,"{'iataMain': 'EMJ', 'iataSub': '295'}",,"{'codeshares': ['AM6397', 'CZ7673', 'DL9561', 'GA9250', 'MF9333', 'UX3753']}",,,D,UX3753,3753,142887667191046903,True,KL1777,UX,AEA,519.0,{'flightStates': ['SCH']},"{'destinations': ['BER'], 'eu': 'S', 'visa': False}",2025-07-30T12:25:00.000+02:00,2025-07-30,12:25:00,J,1.0,4,,PHNXP,"{'checkinAllocations': [{'endTime': '2025-07-30T11:45:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:25:00.000+02:00'}]}",VF1,B4,B,,2025-07-30T12:00:00.000+02:00,2025-07-30T12:10:00.000+02:00,2025-07-30T11:55:00.000+02:00,
2025-07-30T03:00:51.237+02:00,,"{'iataMain': '330', 'iataSub': '339'}",,"{'codeshares': ['AF3584', 'KL6053', 'VS4060']}",2025-07-30T12:07:00.000+02:00,,A,VS4060,4060,142887667311075414,True,DL0144,VS,VIR,181.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['SEA'], 'eu': 'N', 'visa': False}",2025-07-30T12:25:00.000+02:00,2025-07-30,12:25:00,J,,4,,,,,,,,,,,
2025-07-30T00:21:34.686+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E7W'}",,"{'codeshares': ['BT6029', 'DL9193', 'KQ1425', 'VS6943']}",,,D,VS6943,6943,142887667311302527,True,KL1045,VS,VIR,181.0,{'flightStates': ['SCH']},"{'destinations': ['BHX'], 'eu': 'N', 'visa': False}",2025-07-30T12:25:00.000+02:00,2025-07-30,12:25:00,J,2.0,4,,PHEXM,"{'checkinAllocations': [{'endTime': '2025-07-30T11:45:00.000+02:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:25:00.000+02:00'}]}",,D6,D,,2025-07-30T12:00:00.000+02:00,2025-07-30T12:10:00.000+02:00,2025-07-30T11:55:00.000+02:00,
2025-07-30T00:21:43.085+02:00,,"{'iataMain': '787', 'iataSub': '781'}",,"{'codeshares': ['AF3162', 'DL9397', 'VS7161']}",,,D,AF3162,3162,142887664349802471,True,KL0677,AF,AFR,80.0,{'flightStates': ['SCH']},"{'destinations': ['YYC'], 'eu': 'N', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,2.0,4,,PHBKA,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",,F3,F,,2025-07-30T11:45:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T11:00:00.000+02:00,
2025-07-30T00:22:12.446+02:00,,"{'iataMain': '787', 'iataSub': '781'}",,"{'codeshares': ['AF5190', 'DL9585']}",,,D,AF5190,5190,142887664350005301,True,KL0565,AF,AFR,80.0,{'flightStates': ['SCH']},"{'destinations': ['NBO'], 'eu': 'N', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,2.0,4,,PHBKO,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",,F6,F,,2025-07-30T11:45:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T11:00:00.000+02:00,
2025-07-30T00:22:02.578+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['AF5194', 'DL9335', 'KQ1987', 'SK6712']}",,,D,AF5194,5194,142887664350005309,True,KL1945,AF,AFR,80.0,{'flightStates': ['SCH']},"{'destinations': ['BSL'], 'eu': 'S', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,1.0,4,,PHEXY,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",VF1,B26,B,,2025-07-30T12:05:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T12:00:00.000+02:00,
2025-07-30T00:21:35.057+02:00,,"{'iataMain': '777', 'iataSub': '77W'}",,{'codeshares': ['AF5477']},,,D,AF5477,5477,142887664350013381,True,KL0735,AF,AFR,80.0,{'flightStates': ['SCH']},"{'destinations': ['CUR'], 'eu': 'N', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,2.0,4,,PHBVS,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",,E17,E,,2025-07-30T11:45:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T11:00:00.000+02:00,
2025-07-30T00:21:00.926+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['AM6399', 'CZ7687', 'DL9236', 'GA9084', 'KQ1771', 'MF9608', 'SK6642']}",,,D,AM6399,6399,142887664376350355,True,KL1819,AM,AMX,794.0,{'flightStates': ['SCH']},"{'destinations': ['FRA'], 'eu': 'S', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,1.0,4,,DAJHW,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",VF1,B6,B,,2025-07-30T12:05:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T12:00:00.000+02:00,
2025-07-30T00:20:53.892+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['AM6400', 'AZ3746', 'BT6043', 'DL9227', 'MF9763', 'VS6990']}",,,D,AM6400,6400,142887664376352409,True,KL0939,AM,AMX,794.0,{'flightStates': ['SCH']},"{'destinations': ['GLA'], 'eu': 'N', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,2.0,4,,GCLSN,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",,D6,D,,2025-07-30T12:05:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T12:00:00.000+02:00,
2025-07-30T00:20:53.892+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['AM6400', 'AZ3746', 'BT6043', 'DL9227', 'MF9763', 'VS6990']}",,,D,AZ3746,3746,142887664424785199,True,KL0939,AZ,ITY,12.0,{'flightStates': ['SCH']},"{'destinations': ['GLA'], 'eu': 'N', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,2.0,4,,GCLSN,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",,D6,D,,2025-07-30T12:05:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T12:00:00.000+02:00,
2025-07-30T00:20:53.892+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['AM6400', 'AZ3746', 'BT6043', 'DL9227', 'MF9763', 'VS6990']}",,,D,BT6043,6043,142887664541267927,True,KL0939,BT,BTI,419.0,{'flightStates': ['SCH']},"{'destinations': ['GLA'], 'eu': 'N', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,2.0,4,,GCLSN,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",,D6,D,,2025-07-30T12:05:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T12:00:00.000+02:00,
2025-07-30T00:21:00.926+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['AM6399', 'CZ7687', 'DL9236', 'GA9084', 'KQ1771', 'MF9608', 'SK6642']}",,,D,CZ7687,7687,142887664702563811,True,KL1819,CZ,CSN,43.0,{'flightStates': ['SCH']},"{'destinations': ['FRA'], 'eu': 'S', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,1.0,4,,DAJHW,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",VF1,B6,B,,2025-07-30T12:05:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T12:00:00.000+02:00,
2025-07-30T02:47:56.536+02:00,,"{'iataMain': '737', 'iataSub': '73H'}",,"{'codeshares': ['CZ7720', 'DL9185', 'KQ1575', 'MF9313']}",,,D,CZ7720,7720,142887664702566091,True,KL1955,CZ,CSN,43.0,"{'flightStates': ['SCH', 'GCH']}","{'destinations': ['ATH'], 'eu': 'S', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,1.0,4,,PHBCA,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",VF1,D82,D,,2025-07-30T12:00:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T11:30:00.000+02:00,
2025-07-30T02:47:56.536+02:00,,"{'iataMain': '737', 'iataSub': '73H'}",,"{'codeshares': ['CZ7720', 'DL9185', 'KQ1575', 'MF9313']}",,,D,DL9185,9185,142887664788964135,True,KL1955,DL,DAL,58.0,"{'flightStates': ['SCH', 'GCH']}","{'destinations': ['ATH'], 'eu': 'S', 'visa': False}",2025-07-30T12:30:00.000+02:00,2025-07-30,12:30:00,J,1.0,4,,PHBCA,"{'checkinAllocations': [{'endTime': '2025-07-30T11:50:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T09:30:00.000+02:00'}]}",VF1,D82,D,,2025-07-30T12:00:00.000+02:00,2025-07-30T12:15:00.000+02:00,2025-07-30T11:30:00.000+02:00,
